timestamp,epoch,glacier,subset,loss,point_annual_error,point_annual_mse,point_annual_n,point_summer_error,point_summer_mse,point_summer_n,point_winter_error,point_winter_mse,point_winter_n,reg_ti,total_annual_error,total_annual_mse,total_annual_n,total_summer_error,total_summer_mse,total_summer_n,total_winter_error,total_winter_mse,total_winter_n
2025-12-11 13:44:02.235194,38,Schwarzberg,train,0.23518166,4.628436,0.13363355,34.635284,0,,0,0,,0,0.051432848,3.992803,0.2218224,18,2.5241773,0.14023207,18,2.5037673,0.13909818,18
2025-12-11 13:44:02.296446,38,Schwarzberg,val,0.799278,8.204893,0.5469929,15.0,0,,0,0,,0,0.049374077,4.4067044,0.73445076,6,1.1405166,0.28512916,4,4.0381217,1.0095304,4
2025-12-11 13:44:02.847586,39,Schwarzberg,train,0.23072422,4.5981045,0.13275781,34.635284,0,,0,0,,0,0.049374077,3.805462,0.21141455,18,2.458644,0.13659133,18,2.482512,0.13791734,18
2025-12-11 13:44:02.898954,39,Schwarzberg,val,0.7682415,7.8269553,0.52179706,15.0,0,,0,0,,0,0.04738338,4.2457585,0.70762646,6,1.147333,0.28683326,4,3.9846058,0.99615145,4
2025-12-11 13:44:03.413527,40,Schwarzberg,train,0.22724126,4.595914,0.13269456,34.635284,0,,0,0,,0,0.04738338,3.6288638,0.20160355,18,2.3984764,0.13324869,18,2.462057,0.13678095,18
2025-12-11 13:44:03.465001,40,Schwarzberg,val,0.7395066,7.479247,0.4986165,15.0,0,,0,0,,0,0.04548201,4.093834,0.6823057,6,1.1548108,0.2887027,4,3.9322894,0.98307234,4
2025-12-11 13:44:03.979315,41,Schwarzberg,train,0.22470996,4.6195745,0.1333777,34.635284,0,,0,0,,0,0.04548201,3.465782,0.19254345,18,2.3446214,0.13025674,18,2.4426408,0.13570227,18
2025-12-11 13:44:04.029879,41,Schwarzberg,val,0.713433,7.1656914,0.47771278,15.0,0,,0,0,,0,0.04368737,3.953988,0.658998,6,1.1626534,0.29066336,4,3.8826704,0.9706676,4
2025-12-11 13:44:04.547656,42,Schwarzberg,train,0.22304568,4.664998,0.13468918,34.635284,0,,0,0,,0,0.04368737,3.3183467,0.18435259,18,2.2975442,0.12764135,18,2.4245517,0.13469732,18
2025-12-11 13:44:04.603001,42,Schwarzberg,val,0.69019717,6.8885226,0.45923486,15.0,0,,0,0,,0,0.042013463,3.8270273,0.6378379,6,1.1705121,0.29262802,4,3.8360913,0.9590228,4
2025-12-11 13:44:05.147524,43,Schwarzberg,train,0.22211659,4.726885,0.136476,34.635284,0,,0,0,,0,0.042013463,3.1874576,0.17708097,18,2.2573953,0.12541085,18,2.4080307,0.13377948,18
